"taxon","estimate","std_error","pval","pval_adj","comparison"
"1",-0.331409982546757,0.335440959776637,0.770649920497399,0.770649920497399,"cent vs eld"
"2",0.116849848332455,0.244828333640854,0.914709937078941,0.914709937078941,"cent vs eld"
"3",2.34591064110961,0.404736808900333,2.24833496416192e-05,2.24833496416192e-05,"cent vs eld"
"4",-0.564241376415283,0.229994657906872,0.276283251287285,0.276283251287285,"cent vs eld"
"5",1.18041491053276,0.386049736173745,0.101651902952863,0.101651902952863,"cent vs eld"
"6",-0.608563340149748,0.306588927137192,0.412906943010555,0.412906943010555,"cent vs eld"
"7",-1.23581061654059,0.504691405506645,0.215825268869277,0.215825268869277,"cent vs eld"
"8",-0.600962591400258,0.365365817990803,0.538254376843099,0.538254376843099,"cent vs eld"
"9",0.899952116284471,0.255640523055484,0.0718424479287376,0.0718424479287376,"cent vs eld"
"10",3.40611892542747,0.419553310901348,4.71021103809226e-10,4.71021103809226e-10,"cent vs eld"
"11",0.138994167177289,0.368720167990797,0.95864433740114,0.95864433740114,"cent vs eld"
"12",0.052008627516873,0.326847500520965,0.971933292260007,0.971933292260007,"cent vs eld"
"13",-0.12780711284423,0.252537694112837,0.852270322370497,0.852270322370497,"cent vs eld"
"14",-0.0926445732028928,0.27977404288465,0.897036756034436,0.897036756034436,"cent vs eld"
"15",-1.33004458251912,0.409616656977499,0.0486359606259886,0.0486359606259886,"cent vs eld"
"16",-1.30400410390689,0.2615490210205,0.00237277392067357,0.00237277392067357,"cent vs eld"
"17",-1.33588202832103,0.515472126415944,0.182192693747305,0.182192693747305,"cent vs eld"
"18",-0.231155342636891,0.261588310448538,0.767052493937329,0.767052493937329,"cent vs eld"
"19",-0.0495844869527379,0.364213953788436,0.951913464305527,0.951913464305527,"cent vs eld"
"20",1.6902768221085,0.249478928152156,6.14551705591876e-06,6.14551705591876e-06,"cent vs eld"
"21",-0.406136105934516,0.300289079820574,0.640059452256773,0.640059452256773,"cent vs eld"
"22",-1.81090088633126,0.323819100955935,0.000109472778190906,0.000109472778190906,"cent vs eld"
"23",-0.744037682911614,0.291611969154609,0.224299713206344,0.224299713206344,"cent vs eld"
"24",3.47820697899264,0.503593882827213,7.18460106894988e-07,7.18460106894988e-07,"cent vs eld"
"25",-1.26084653245521,0.40680337837083,0.0681402618757938,0.0681402618757938,"cent vs eld"
"26",0.383866645034234,0.348613529976825,0.827293999922341,0.827293999922341,"cent vs eld"
"27",-0.167772505716225,0.318885002517085,0.879221162407325,0.879221162407325,"cent vs eld"
"28",2.87863338332914,0.505855927798474,3.7434688214465e-05,3.7434688214465e-05,"cent vs eld"
"29",-1.90320122243717,0.282855100631088,4.68315070384861e-06,4.68315070384861e-06,"cent vs eld"
"30",-0.189104075439263,0.240837354588219,0.780080920719465,0.780080920719465,"cent vs eld"
"31",-2.7571739373024,0.511582307430514,5.0943970016113e-05,5.0943970016113e-05,"cent vs eld"
"32",-0.242150302770196,0.26468100676984,0.760931785894271,0.760931785894271,"cent vs eld"
"33",0.320163412488903,0.418371393834586,0.92780979730003,0.92780979730003,"cent vs eld"
"34",0.989485703436037,0.372747610601037,0.224096759943516,0.224096759943516,"cent vs eld"
"35",-0.334059765412466,0.292517595598171,0.711202442022605,0.711202442022605,"cent vs eld"
"36",-0.497663594237517,0.255740599723738,0.432571803425212,0.432571803425212,"cent vs eld"
"37",0.279900032155156,0.318972172737502,0.877788071176888,0.877788071176888,"cent vs eld"
"38",-0.189055538623393,0.272231962012409,0.821547100843818,0.821547100843818,"cent vs eld"
"39",2.77334392354827,0.42076150909401,2.34259966912343e-06,2.34259966912343e-06,"cent vs eld"
"40",1.08705284146253,0.48077805743804,0.362681661410449,0.362681661410449,"cent vs eld"
"41",-2.33011814744632,0.524225938036876,0.00219550348694149,0.00219550348694149,"cent vs eld"
"42",2.12067684959802,0.440162834004611,0.000792261033903499,0.000792261033903499,"cent vs eld"
"43",0.0799472651189029,0.438718841455217,0.981165081454748,0.981165081454748,"cent vs eld"
"44",0.892654361540945,0.313919005766966,0.190455627186034,0.190455627186034,"cent vs eld"
"45",0.159689278784389,0.544528290321928,0.980781065773501,0.980781065773501,"cent vs eld"
"46",0.760036897787417,0.348779774452591,0.419497069775966,0.419497069775966,"cent vs eld"
"47",1.44554807797685,0.520380542693035,0.164003980451955,0.164003980451955,"cent vs eld"
"48",-0.523469379933485,0.525082195912936,0.761249687145478,0.761249687145478,"cent vs eld"
"49",-1.3269027539968,0.349746486769863,0.0189542789305315,0.0189542789305315,"cent vs eld"
"50",-0.677589819738977,0.272869464975635,0.259259014297203,0.259259014297203,"cent vs eld"
"51",-0.635761185666963,0.405840379980853,0.576974311084966,0.576974311084966,"cent vs eld"
"52",0.489515486947957,0.276411616819324,0.584506227792015,0.584506227792015,"cent vs eld"
"53",-1.59917134730267,0.442657652543281,0.019704318069426,0.019704318069426,"cent vs eld"
"54",1.78733017963589,0.462478463877384,0.0227598361026293,0.0227598361026293,"cent vs eld"
"55",-1.3417432566194,0.406626015494396,0.0605518681301406,0.0605518681301406,"cent vs eld"
"56",1.79361234100997,0.334456798119025,0.000622975253934046,0.000622975253934046,"cent vs eld"
"57",-0.809198836971813,0.458128575982332,0.488596408292673,0.488596408292673,"cent vs eld"
"58",-1.71363664481486,0.372000379339252,0.00175531180383885,0.00175531180383885,"cent vs eld"
"59",0.0821185864017889,0.312379527946007,0.962244564927358,0.962244564927358,"cent vs eld"
"60",0.178752539986612,0.429274591926397,0.962937489322962,0.962937489322962,"cent vs eld"
"61",-0.588854173856616,0.365927808626614,0.554961217284703,0.554961217284703,"cent vs eld"
"62",1.3843952981959,0.293587194860477,0.00215162430696054,0.00215162430696054,"cent vs eld"
"63",-1.3657813196323,0.415484409920152,0.0465340935390305,0.0465340935390305,"cent vs eld"
"64",0.134078123137332,0.501298615061123,0.945630451564879,0.945630451564879,"cent vs eld"
"65",0.845335865611514,0.329253247271444,0.274528550827004,0.274528550827004,"cent vs eld"
"66",-0.791141818994979,0.363285244725813,0.326840353531586,0.326840353531586,"cent vs eld"
"67",1.90681147351736,0.511803213189567,0.0160629352672361,0.0160629352672361,"cent vs eld"
"68",-0.772556110514612,0.352309212780072,0.323856718500603,0.323856718500603,"cent vs eld"
"69",2.1808461495398,0.443614952730832,0.00088341216315252,0.00088341216315252,"cent vs eld"
"70",-1.50109013167659,0.497715826149299,0.0926653381558825,0.0926653381558825,"cent vs eld"
"71",-0.314092463278878,0.444389497948343,0.805541624836725,0.805541624836725,"cent vs eld"
"72",0.179752106925162,0.394775377058145,0.952441458734771,0.952441458734771,"cent vs eld"
"73",-0.184646512492435,0.523895518941174,0.944309392328096,0.944309392328096,"cent vs eld"
"74",-2.17533560755961,0.482278518835327,0.00276438134025435,0.00276438134025435,"cent vs eld"
"75",-0.483544130971942,0.370675454066551,0.6805477795464,0.6805477795464,"cent vs eld"
"76",2.00608878046475,0.513455202115983,0.0524255605279767,0.0524255605279767,"cent vs eld"
"77",-1.92561725385525,0.355997678456319,0.000145825914264168,0.000145825914264168,"cent vs eld"
"78",0.888867856422255,0.548848275432955,0.655381634396036,0.655381634396036,"cent vs eld"
"79",2.01236654352508,0.422053665982273,0.00104244334968138,0.00104244334968138,"cent vs eld"
"80",-0.819828853626883,0.346591421130752,0.268851704025638,0.268851704025638,"cent vs eld"
"81",0.812853274985664,0.280879712134142,0.18829861302953,0.18829861302953,"cent vs eld"
"82",-0.458683103955208,0.599364776860685,0.860615708894011,0.860615708894011,"cent vs eld"
"83",-0.121654488482838,0.479010508579265,0.962097652643038,0.962097652643038,"cent vs eld"
"84",0.211160922455063,0.417273270017846,0.944280591623311,0.944280591623311,"cent vs eld"
"85",0.623593638896403,0.454264954381585,0.766272156002495,0.766272156002495,"cent vs eld"
"86",0.457255876162594,0.57836966000952,0.916382505452585,0.916382505452585,"cent vs eld"
"87",2.01719942942047,0.498140547920858,0.0132069615174077,0.0132069615174077,"cent vs eld"
"88",1.78635807197347,0.556160189618576,0.0939886485304992,0.0939886485304992,"cent vs eld"
"89",-3.27579513464239,0.442162910799024,3.39902794773415e-08,3.39902794773415e-08,"cent vs eld"
"90",1.16221807939281,0.379468401048778,0.148591852892745,0.148591852892745,"cent vs eld"
"91",1.03301194981929,0.537557786028192,0.518933909023461,0.518933909023461,"cent vs eld"
"92",0.496592641450551,0.236762194127939,0.466007471152013,0.466007471152013,"cent vs eld"
"93",0.982175633476297,0.421916967087067,0.353733335890603,0.353733335890603,"cent vs eld"
"94",-0.777025250093046,0.324783019816976,0.26298139003831,0.26298139003831,"cent vs eld"
"95",0.998374257312427,0.425594598897848,0.336977118507057,0.336977118507057,"cent vs eld"
"96",0.594838681128969,0.315964050258132,0.538228426337271,0.538228426337271,"cent vs eld"
"97",0.919161788842191,0.349280650398272,0.243720803348506,0.243720803348506,"cent vs eld"
"98",-0.148067153761047,0.335834343372151,0.889247963168509,0.889247963168509,"cent vs eld"
"99",0.32369975795251,0.407391632136177,0.905778341951921,0.905778341951921,"cent vs eld"
