"taxon","estimate","std_error","pval","pval_adj","comparison"
"1",-0.2017305871358,0.337471511862856,0.992621395761377,0.992621395761377,"cent vs eld"
"2",0.247787862836575,0.249461090728711,0.885819337801276,0.885819337801276,"cent vs eld"
"3",2.4759958503212,0.397044730559053,4.21749762785435e-07,4.21749762785435e-07,"cent vs eld"
"4",-0.438418000989339,0.232803967536577,0.472709194041519,0.472709194041519,"cent vs eld"
"5",1.31391977074568,0.387538298221087,0.0179950562033141,0.0179950562033141,"cent vs eld"
"6",-0.479709833936158,0.304194272228357,0.647239382946254,0.647239382946254,"cent vs eld"
"7",-1.08787841239054,0.506698282122676,0.321427000131653,0.321427000131653,"cent vs eld"
"8",-0.463168033367108,0.347747395130728,0.78329375358478,0.78329375358478,"cent vs eld"
"9",1.02711884476535,0.245532942835028,0.00240141252499486,0.00240141252499486,"cent vs eld"
"10",3.53857863097235,0.430307707115353,1.97004537872482e-11,1.97004537872482e-11,"cent vs eld"
"11",0.257322361942451,0.369002459572458,0.972858498954923,0.972858498954923,"cent vs eld"
"12",0.183465529451301,0.335558824105092,0.981343762931195,0.981343762931195,"cent vs eld"
"13",0.00422880095101369,0.248804108025173,0.998833965455159,0.998833965455159,"cent vs eld"
"14",0.0308737584499521,0.284058792330493,0.997717453939094,0.997717453939094,"cent vs eld"
"15",-1.19875488308976,0.420259982260625,0.0783960707040068,0.0783960707040068,"cent vs eld"
"16",-1.17353198794961,0.256685228898727,0.000796282302086949,0.000796282302086949,"cent vs eld"
"17",-1.2262010718646,0.508051470439517,0.238964185913201,0.238964185913201,"cent vs eld"
"18",-0.101215703494407,0.260671313232627,0.994845965018881,0.994845965018881,"cent vs eld"
"19",0.0919189616520683,0.350488236241379,0.991183302917138,0.991183302917138,"cent vs eld"
"20",1.82038174353775,0.246155030546057,3.4715385055891e-09,3.4715385055891e-09,"cent vs eld"
"21",-0.270313629976539,0.300171490868593,0.938261728973635,0.938261728973635,"cent vs eld"
"22",-1.68228525456918,0.316569262156659,3.74906290773199e-05,3.74906290773199e-05,"cent vs eld"
"23",-0.605860209137557,0.280597983253376,0.324233022468819,0.324233022468819,"cent vs eld"
"24",3.58928405863801,0.518745172946999,8.74934699236116e-08,8.74934699236116e-08,"cent vs eld"
"25",-1.12876719112092,0.399873599062609,0.0846600929812271,0.0846600929812271,"cent vs eld"
"26",0.501105760695841,0.34432063992194,0.714300151773606,0.714300151773606,"cent vs eld"
"27",-0.0406551906682459,0.302661151244323,1,1,"cent vs eld"
"28",2.98835111901841,0.510257859186518,3.02387828135204e-06,3.02387828135204e-06,"cent vs eld"
"29",-1.77428617571948,0.274240427197612,3.61982726187012e-07,3.61982726187012e-07,"cent vs eld"
"30",-0.061465874901554,0.233467014526199,0.9970659015547,0.9970659015547,"cent vs eld"
"31",-2.61514369130488,0.498813482490343,4.25552819425285e-05,4.25552819425285e-05,"cent vs eld"
"32",-0.118751873395323,0.253967287180367,0.992107042506106,0.992107042506106,"cent vs eld"
"33",0.458703197802887,0.413781001578837,0.880140930763383,0.880140930763383,"cent vs eld"
"34",1.1186619094664,0.369339698036188,0.0477621784280728,0.0477621784280728,"cent vs eld"
"35",-0.202476170957689,0.28412396523074,0.971751821200835,0.971751821200835,"cent vs eld"
"36",-0.372727829710743,0.251124193495177,0.688547068453599,0.688547068453599,"cent vs eld"
"37",0.410173048945909,0.307551634131815,0.770238039771673,0.770238039771673,"cent vs eld"
"38",-0.0605152504496222,0.265945618943751,1,1,"cent vs eld"
"39",2.87989195074262,0.429857910446023,4.1989037529135e-07,4.1989037529135e-07,"cent vs eld"
"40",1.21535203616242,0.485073067010492,0.150439929597407,0.150439929597407,"cent vs eld"
"41",-2.26312714436117,0.523108784453136,0.00134860768267033,0.00134860768267033,"cent vs eld"
"42",2.2766436998887,0.436600968880576,0.00011431086376066,0.00011431086376066,"cent vs eld"
"43",0.217751757973191,0.417509037952055,0.985090045996378,0.985090045996378,"cent vs eld"
"44",1.02554793416294,0.309992418723778,0.0334773344861283,0.0334773344861283,"cent vs eld"
"45",0.294688799447966,0.538430423217432,0.975686580953627,0.975686580953627,"cent vs eld"
"46",0.889488082348281,0.324799293219104,0.0981094631903047,0.0981094631903047,"cent vs eld"
"47",1.61571280476137,0.521800334249218,0.0575421037942799,0.0575421037942799,"cent vs eld"
"48",-0.364433836808868,0.51959744533828,0.932606491967521,0.932606491967521,"cent vs eld"
"49",-1.21143204606247,0.334441646422308,0.0116152238338741,0.0116152238338741,"cent vs eld"
"50",-0.550532550961292,0.262241156081228,0.364230902374877,0.364230902374877,"cent vs eld"
"51",-0.506298003582459,0.398610487665112,0.825418763437803,0.825418763437803,"cent vs eld"
"52",0.622668883793367,0.277461097837959,0.265666833902225,0.265666833902225,"cent vs eld"
"53",-1.50200899746903,0.44962459067429,0.0247817788631716,0.0247817788631716,"cent vs eld"
"54",1.91055747829075,0.458986463688912,0.00412737523261888,0.00412737523261888,"cent vs eld"
"55",-1.23248454472627,0.407550834007101,0.0592208662367482,0.0592208662367482,"cent vs eld"
"56",1.9225816897205,0.335966774438148,6.51855631270973e-06,6.51855631270973e-06,"cent vs eld"
"57",-0.687360571393741,0.429965160923434,0.64207444367387,0.64207444367387,"cent vs eld"
"58",-1.59492760143941,0.358969512268787,0.000841011489140482,0.000841011489140482,"cent vs eld"
"59",0.210947116822314,0.303995566461117,0.960798114797865,0.960798114797865,"cent vs eld"
"60",0.30044246469352,0.405202252839622,0.939144426362718,0.939144426362718,"cent vs eld"
"61",-0.447536204696947,0.359964523494172,0.817881752286984,0.817881752286984,"cent vs eld"
"62",1.5223778124274,0.285422840123801,3.11583726639724e-05,3.11583726639724e-05,"cent vs eld"
"63",-1.27108377828387,0.40547835948711,0.0447014391071262,0.0447014391071262,"cent vs eld"
"64",0.281821173222299,0.493842456387149,0.930825450975054,0.930825450975054,"cent vs eld"
"65",0.98189734274554,0.323709114159075,0.0535671973538252,0.0535671973538252,"cent vs eld"
"66",-0.659338026756534,0.35832257624944,0.500542188101921,0.500542188101921,"cent vs eld"
"67",2.03388970502971,0.502343440915789,0.00263228260194104,0.00263228260194104,"cent vs eld"
"68",-0.645499272311435,0.327757138011068,0.42766406669638,0.42766406669638,"cent vs eld"
"69",2.32243957177608,0.443052182367868,8.84842321474227e-05,8.84842321474227e-05,"cent vs eld"
"70",-1.39030901232435,0.499117987315331,0.104650814732577,0.104650814732577,"cent vs eld"
"71",-0.084196258105717,0.442251247600839,0.952022787252305,0.952022787252305,"cent vs eld"
"72",0.324555137492921,0.374329064768083,0.913576263520809,0.913576263520809,"cent vs eld"
"73",-0.0407889070357208,0.502101464047965,0.996657638703881,0.996657638703881,"cent vs eld"
"74",-2.03284261522789,0.483668993039198,0.00329869658081734,0.00329869658081734,"cent vs eld"
"75",-0.367832507049371,0.369593063129895,0.918977060450718,0.918977060450718,"cent vs eld"
"76",2.04406001010099,0.520880193275159,0.0121631362290287,0.0121631362290287,"cent vs eld"
"77",-1.7899344973578,0.338202916566748,5.88395655035486e-05,5.88395655035486e-05,"cent vs eld"
"78",1.01992048231578,0.546037258132487,0.453405658959784,0.453405658959784,"cent vs eld"
"79",2.13497213666111,0.408632730460326,5.26118322820181e-05,5.26118322820181e-05,"cent vs eld"
"80",-0.676749074671755,0.350253213686353,0.44044299776791,0.44044299776791,"cent vs eld"
"81",0.953084237250925,0.275149693268458,0.0205259720127205,0.0205259720127205,"cent vs eld"
"82",-0.336854659833615,0.577320773055175,0.983570047361413,0.983570047361413,"cent vs eld"
"83",0.0101199278642765,0.449421826608229,0.999074937316466,0.999074937316466,"cent vs eld"
"84",0.333872581834608,0.382780972944094,0.92431755493783,0.92431755493783,"cent vs eld"
"85",0.764465182398592,0.434574027430401,0.512588470990268,0.512588470990268,"cent vs eld"
"86",0.618199678448512,0.569595690454045,0.808085936958399,0.808085936958399,"cent vs eld"
"87",2.11604305284574,0.487976461676169,0.00199233452642525,0.00199233452642525,"cent vs eld"
"88",1.89757442331784,0.5620387743615,0.0432792685600208,0.0432792685600208,"cent vs eld"
"89",-3.17048777219093,0.447285313717726,3.22594241243934e-08,3.22594241243934e-08,"cent vs eld"
"90",1.32930975078545,0.369381430855519,0.0267858405296979,0.0267858405296979,"cent vs eld"
"91",1.16487490056102,0.520899662839057,0.258156223795705,0.258156223795705,"cent vs eld"
"92",0.628676123611717,0.239298416883044,0.146990959254671,0.146990959254671,"cent vs eld"
"93",1.09702639214633,0.412819852102781,0.140144188011719,0.140144188011719,"cent vs eld"
"94",-0.645784761975938,0.29934386186071,0.328873540283217,0.328873540283217,"cent vs eld"
