"taxon","estimate","std_error","pval","pval_adj","comparison"
"1",-0.313969076054936,0.335382450078199,0.993719389275246,0.993719389275246,"cent vs eld"
"2",0.134584677758269,0.24475352821659,1,1,"cent vs eld"
"3",2.36419963221394,0.404148652419092,1.72841362094191e-06,1.72841362094191e-06,"cent vs eld"
"4",-0.546474295824954,0.230336174283532,0.156125206213798,0.156125206213798,"cent vs eld"
"5",1.19833499553967,0.385460568474358,0.0365609537767387,0.0365609537767387,"cent vs eld"
"6",-0.591328021784375,0.306171133102077,0.337410936000181,0.337410936000181,"cent vs eld"
"7",-1.22895028044682,0.512035089598529,0.162175937923768,0.162175937923768,"cent vs eld"
"8",-0.581496785480495,0.364987527885879,0.542119711756798,0.542119711756798,"cent vs eld"
"9",0.910895549470843,0.257813290474808,0.0124044323202361,0.0124044323202361,"cent vs eld"
"10",3.41212301150246,0.418565435221228,1.73948504437603e-11,1.73948504437603e-11,"cent vs eld"
"11",0.158744287682186,0.368275844398281,1,1,"cent vs eld"
"12",0.0725459778940195,0.326717939366961,1,1,"cent vs eld"
"13",-0.108319893909303,0.252292076512797,1,1,"cent vs eld"
"14",-0.0808953268371111,0.280486832871188,1,1,"cent vs eld"
"15",-1.31289172473256,0.407700712585491,0.0219537439849975,0.0219537439849975,"cent vs eld"
"16",-1.28719104709822,0.261457503805843,7.0670218071649e-05,7.0670218071649e-05,"cent vs eld"
"17",-1.28647794457984,0.508467456141219,0.140630825378695,0.140630825378695,"cent vs eld"
"18",-0.213370163948635,0.261547072013062,1,1,"cent vs eld"
"19",-0.0337987003023147,0.363504498944405,1,1,"cent vs eld"
"20",1.7079043253575,0.249503562168204,1.53764622556223e-08,1.53764622556223e-08,"cent vs eld"
"21",-0.385094342809756,0.300074214305862,0.772058273543715,0.772058273543715,"cent vs eld"
"22",-1.7917488376003,0.324073131005135,5.45793031059893e-06,5.45793031059893e-06,"cent vs eld"
"23",-0.731887140196303,0.293091775521806,0.123362437875897,0.123362437875897,"cent vs eld"
"24",3.46974785742651,0.510760116271055,4.827859492681e-07,4.827859492681e-07,"cent vs eld"
"25",-1.2465187040732,0.410369274635674,0.0357720995469568,0.0357720995469568,"cent vs eld"
"26",0.40778418167637,0.350119148751844,0.965519255600066,0.965519255600066,"cent vs eld"
"27",-0.148729343223441,0.318268659130148,1,1,"cent vs eld"
"28",2.87210332281675,0.50622254914067,1.0861619447472e-05,1.0861619447472e-05,"cent vs eld"
"29",-1.88868281928565,0.28247657879077,2.46428158071684e-08,2.46428158071684e-08,"cent vs eld"
"30",-0.165832443949452,0.240358850635777,0.999834808747413,0.999834808747413,"cent vs eld"
"31",-2.73210666408126,0.508559336973976,1.61459997472157e-05,1.61459997472157e-05,"cent vs eld"
"32",-0.226906399158076,0.264089328986591,0.989993776384326,0.989993776384326,"cent vs eld"
"33",0.345185869656955,0.417796246139965,1,1,"cent vs eld"
"34",1.00635453596309,0.372889331769617,0.100847990004382,0.100847990004382,"cent vs eld"
"35",-0.317049000175126,0.292269437633495,0.917111076150661,0.917111076150661,"cent vs eld"
"36",-0.482702794505863,0.25567097115983,0.359876614836905,0.359876614836905,"cent vs eld"
"37",0.300028525300083,0.319027315899278,0.999416665341349,0.999416665341349,"cent vs eld"
"38",-0.174422655505644,0.272940557071581,1,1,"cent vs eld"
"39",2.75960510271171,0.417996770507466,1.65073900559381e-07,1.65073900559381e-07,"cent vs eld"
"40",1.09650115580068,0.485192640339806,0.262156289617617,0.262156289617617,"cent vs eld"
"41",-2.34287427136379,0.521662600542057,0.000504995717940458,0.000504995717940458,"cent vs eld"
"42",2.14905916969805,0.436203731099428,0.000229134285342939,0.000229134285342939,"cent vs eld"
"43",0.0995262708851648,0.439489162929192,1,1,"cent vs eld"
"44",0.910144125327511,0.313271516344805,0.0745337524625057,0.0745337524625057,"cent vs eld"
"45",0.190779793076234,0.541992571423515,0.999179848332841,0.999179848332841,"cent vs eld"
"46",0.774473441931064,0.349454923140702,0.273511225322612,0.273511225322612,"cent vs eld"
"47",1.49012431200069,0.518260473688888,0.101524204483031,0.101524204483031,"cent vs eld"
"48",-0.435704782020735,0.519896668423038,0.891850657893595,0.891850657893595,"cent vs eld"
"49",-1.31105995698636,0.34792086373437,0.00439940979296669,0.00439940979296669,"cent vs eld"
"50",-0.666733624873746,0.273125441408565,0.139425962908874,0.139425962908874,"cent vs eld"
"51",-0.613259001871531,0.403386681981808,0.593314307465497,0.593314307465497,"cent vs eld"
"52",0.511081899383589,0.276116107216119,0.509707033292366,0.509707033292366,"cent vs eld"
"53",-1.6256773615948,0.450784093634535,0.00830672299825687,0.00830672299825687,"cent vs eld"
"54",1.779747392573,0.465714042416306,0.00851484754461716,0.00851484754461716,"cent vs eld"
"55",-1.32516558925545,0.406174281677441,0.023076982279202,0.023076982279202,"cent vs eld"
"56",1.82578133101308,0.333486255644068,1.34468240761632e-05,1.34468240761632e-05,"cent vs eld"
"57",-0.787766188352803,0.458277421525052,0.466123458487117,0.466123458487117,"cent vs eld"
"58",-1.70393874772936,0.375922188405349,0.000372302981739109,0.000372302981739109,"cent vs eld"
"59",0.103442247325535,0.311828811942333,1,1,"cent vs eld"
"60",0.205588742801142,0.430583252664796,1,1,"cent vs eld"
"61",-0.550202049857134,0.361976670117023,0.604060445030166,0.604060445030166,"cent vs eld"
"62",1.40441500262347,0.293422292349491,0.000157806629295732,0.000157806629295732,"cent vs eld"
"63",-1.32013116237931,0.4147699250479,0.0266702498827146,0.0266702498827146,"cent vs eld"
"64",0.0921983135451283,0.506269303902964,0.980436749025006,0.980436749025006,"cent vs eld"
"65",0.858508747376892,0.325296910502861,0.129034506925339,0.129034506925339,"cent vs eld"
"66",-0.769399496284145,0.362289894264019,0.253744073455141,0.253744073455141,"cent vs eld"
"67",1.93075472296836,0.510756438091677,0.005899922043915,0.005899922043915,"cent vs eld"
"68",-0.763635420037739,0.353697695954573,0.240637490011808,0.240637490011808,"cent vs eld"
"69",2.20838365183933,0.438918185615066,0.000188989278820594,0.000188989278820594,"cent vs eld"
"70",-1.4941763154643,0.499064671546007,0.048786381222801,0.048786381222801,"cent vs eld"
"71",-0.24883661755154,0.442496603304504,0.902796331523111,0.902796331523111,"cent vs eld"
"72",0.212578115023196,0.397097992777799,1,1,"cent vs eld"
"73",-0.186658234453461,0.526709381029292,0.998237298745087,0.998237298745087,"cent vs eld"
"74",-2.17491163142255,0.486562627857852,0.000908340919256889,0.000908340919256889,"cent vs eld"
"75",-0.48194920009113,0.37346850804934,0.761017982490351,0.761017982490351,"cent vs eld"
"76",2.00596440116571,0.520474917517051,0.0201132870028046,0.0201132870028046,"cent vs eld"
"77",-1.91344378575586,0.356153855908505,1.84622357421234e-05,1.84622357421234e-05,"cent vs eld"
"78",0.940485081647388,0.54488924764263,0.601613817666252,0.601613817666252,"cent vs eld"
"79",2.01592944923552,0.420182561168258,0.000213434638613182,0.000213434638613182,"cent vs eld"
"80",-0.798961975579235,0.341712115510284,0.187579879001906,0.187579879001906,"cent vs eld"
"81",0.83795606881775,0.280345211063926,0.0537492499400441,0.0537492499400441,"cent vs eld"
"82",-0.467979213270698,0.599938537778216,0.950778116088259,0.950778116088259,"cent vs eld"
"83",-0.110898905985961,0.478595794316306,1,1,"cent vs eld"
"84",0.219274520957764,0.417560584902027,1,1,"cent vs eld"
"85",0.634636120227562,0.454488192966862,0.884277956829331,0.884277956829331,"cent vs eld"
"86",0.47652867830628,0.581402241413442,0.951652460366071,0.951652460366071,"cent vs eld"
"87",1.98583857460562,0.498436085443688,0.0064448656527905,0.0064448656527905,"cent vs eld"
"88",1.77441426391267,0.557524899999409,0.0614245552918882,0.0614245552918882,"cent vs eld"
"89",-3.28792733191645,0.445765084278183,9.65558093283567e-09,9.65558093283567e-09,"cent vs eld"
"90",1.22382225776529,0.372800505988599,0.0536506023890763,0.0536506023890763,"cent vs eld"
"91",1.04588857508117,0.536791025083505,0.453643908886681,0.453643908886681,"cent vs eld"
"92",0.514564691466087,0.23647748730355,0.302744364669574,0.302744364669574,"cent vs eld"
"93",1.01279978306528,0.421728503515472,0.243288865573433,0.243288865573433,"cent vs eld"
"94",-0.772858528568926,0.325158459517349,0.169530005397754,0.169530005397754,"cent vs eld"
"95",1.01577147754811,0.426039976894695,0.231350200643208,0.231350200643208,"cent vs eld"
"96",0.618669536967441,0.316321729630783,0.433719511246383,0.433719511246383,"cent vs eld"
"97",0.917370722750075,0.348243244269162,0.12737520812313,0.12737520812313,"cent vs eld"
"98",-0.112609017263328,0.335851832889655,0.996922669936918,0.996922669936918,"cent vs eld"
"99",0.3474416683927,0.406932166069145,0.990967712715585,0.990967712715585,"cent vs eld"
"100",-0.240690225782723,0.51624784194712,0.994937835921673,0.994937835921673,"cent vs eld"
"101",0.2451638702854,0.506408464649506,0.982374139537843,0.982374139537843,"cent vs eld"
"102",0.672142349956332,0.493428954067531,0.858949673343403,0.858949673343403,"cent vs eld"
"103",-3.12101343953274,0.424799459678125,8.74791623553357e-09,8.74791623553357e-09,"cent vs eld"
"104",0.533251153691568,0.255332171000755,0.341493974422294,0.341493974422294,"cent vs eld"
"105",0.45853853410325,0.373914391482865,0.888843677615508,0.888843677615508,"cent vs eld"
"106",1.70210607607433,0.396941495039779,0.0038166860981065,0.0038166860981065,"cent vs eld"
"107",-0.816103129640477,0.574760135329635,0.65841242279507,0.65841242279507,"cent vs eld"
"108",2.12351452913405,0.605930750143737,0.029573602596725,0.029573602596725,"cent vs eld"
"109",-0.690083004375312,0.367536705542594,0.377112631327237,0.377112631327237,"cent vs eld"
"110",-0.0122162883533753,0.460597389886197,1,1,"cent vs eld"
"111",0.232559219087713,0.343313659660461,0.99640975754371,0.99640975754371,"cent vs eld"
"112",1.41461477634146,0.505609077431318,0.116004316049561,0.116004316049561,"cent vs eld"
"113",-1.57743401656642,0.461446925857529,0.0186750111596776,0.0186750111596776,"cent vs eld"
"114",-2.2006338778219,0.489882421035589,0.000499022537330775,0.000499022537330775,"cent vs eld"
"115",0.625822696132476,0.498628022551543,0.87981642893672,0.87981642893672,"cent vs eld"
"116",-0.915585545118549,0.467587469846856,0.397235731266446,0.397235731266446,"cent vs eld"
"117",0.467354224745241,0.438452706188915,0.895667660952868,0.895667660952868,"cent vs eld"
"118",1.14113195790107,0.341055225291412,0.0381724747376614,0.0381724747376614,"cent vs eld"
"119",-0.536320626816084,0.333151760789682,0.558280656016314,0.558280656016314,"cent vs eld"
"120",1.77814576900049,0.50284525780552,0.0244091641230859,0.0244091641230859,"cent vs eld"
"121",-1.17380397549847,0.436953119326035,0.111017866591976,0.111017866591976,"cent vs eld"
"122",-1.68222530584278,0.400071405484393,0.00144489263333799,0.00144489263333799,"cent vs eld"
"123",0.00985804513593997,0.439062907579937,0.988948245648868,0.988948245648868,"cent vs eld"
"124",-2.58055591534616,0.426408946736631,3.51031910210048e-06,3.51031910210048e-06,"cent vs eld"
"125",-0.730254561852778,0.462986675797458,0.573158725710906,0.573158725710906,"cent vs eld"
"126",0.150603836755907,0.44355210233484,1,1,"cent vs eld"
"127",-0.0325320288345967,0.462465178232343,0.98757949968725,0.98757949968725,"cent vs eld"
"128",2.82015714849608,0.536986066260766,0.000161696607097054,0.000161696607097054,"cent vs eld"
"129",-0.848727104261802,0.558944730061133,0.614832972422424,0.614832972422424,"cent vs eld"
"130",0.169626250898504,0.543804958550359,0.998527253680948,0.998527253680948,"cent vs eld"
"131",-0.0773219433846338,0.437152741791566,0.957531820530827,0.957531820530827,"cent vs eld"
"132",-3.50259208475032,0.497369788858673,4.84744261768978e-08,4.84744261768978e-08,"cent vs eld"
"133",-0.545858365576625,0.448997117186109,0.803872813234751,0.803872813234751,"cent vs eld"
"134",0.172232968954998,0.462574671067122,0.950748514818123,0.950748514818123,"cent vs eld"
"135",-1.74322793717126,0.447717837421667,0.00462360986384338,0.00462360986384338,"cent vs eld"
"136",0.172165258069811,0.5369832617738,0.999875594029024,0.999875594029024,"cent vs eld"
"137",0.237407918735161,0.522967850375419,0.97393704503758,0.97393704503758,"cent vs eld"
"138",-1.89851508738156,0.425316513360602,0.00094988971129488,0.00094988971129488,"cent vs eld"
"139",2.05338668756901,0.503624327528662,0.0050207774759319,0.0050207774759319,"cent vs eld"
"140",-0.272592700272645,0.558651363336175,0.973140826370512,0.973140826370512,"cent vs eld"
"141",1.48853156278957,0.532584741510965,0.160570373938789,0.160570373938789,"cent vs eld"
